id,run_id,game_time_seconds,round,option_1,option_2,option_3,selected_option,decision_ms,rerolls
7f801597-3a88-42de-b798-204567522af0,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,60,3,Botas ligeras,Reflejos felinos,Esquiva I,Botas ligeras,7132,0
7f82a24f-df7b-435e-8a3a-a4b3badc2c08,f106d89b-85f7-40bb-9334-c29f021612d0,140,5,Rebote,Botas ligeras,Vampirismo II,Rebote,2453,0
7f8e8c0c-adb6-48ca-8cc7-62131b143a42,e509480d-9abc-448c-99a2-b370493a7de2,22,1,Venganza I,Imán I,Botas ligeras,Imán I,1782,0
7f9c6938-3980-428e-8996-c2a66500d448,eca21d22-361e-4144-ac20-b2387c331e66,34,2,Daño II,Daño I,Botas ligeras,Daño II,7908,0
7faa55e5-5309-4d7e-b3d6-7ad839349732,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,47,2,Aura I,Daño I,Regeneración I,Regeneración I,4418,0
7fbaf9f7-ca96-4f66-a3f6-227e780c795a,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,47,2,Venganza II,Vampirismo I,Botas veloces,Botas veloces,4843,0
7fd205bf-a32d-4edc-bb67-1e7c0acabbe7,f5a67edd-38e5-474f-b534-8a441e3b4aa9,114,3,Daño I,Codicia,Vampirismo II,Vampirismo II,2922,0
7fd7a9e3-0207-4ea8-9884-1a3051607cf4,67c16107-bd12-4c96-ac7e-51da750aa2c3,50,2,Regeneración II,Imán II,Venganza II,Imán II,4267,0
7fd9f3a5-397b-43db-8fcc-2f2907baa3bb,692afeaf-88db-4284-976e-beeee8413b96,327,5,Vitalidad II,Trébol,Botas ligeras,Vitalidad II,3314,0
7fdfa716-f757-4867-aa24-ded6e331e328,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,160,4,Daño II,Imán I,Botas ligeras,Botas ligeras,2468,0
7fece8b4-1d88-4ff3-8fb4-9819b02794bc,32f853da-62d8-4f61-8ed7-32f77c52f2c5,95,4,Vampirismo II,Trébol,Botas veloces,Botas veloces,4234,0
80039c15-05c8-4c8c-84fd-58b762c07cf0,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,112,3,Codicia,Venganza II,Pulso I,Codicia,10802,0
80099ae5-e46f-4f04-8f91-6b02c04029a3,eb6ae233-5b63-4bfa-b563-5d9dab5e9da8,63,3,Venganza I,Imán II,Vampirismo II,Vampirismo II,6881,0
800d34c5-aed4-4a5e-935b-eb7bbc637752,0973cd03-3e0c-44b3-8c9b-d623f490bb68,30,2,Imán I,Suerte menor,Aura II,Aura II,5431,0
801ce25d-2976-495e-b7d6-4725c6ff7a82,0973cd03-3e0c-44b3-8c9b-d623f490bb68,52,3,Imán I,Esquiva I,Campo magnético,Campo magnético,2500,0
801d1a15-efd6-438b-a171-095256d2be1c,a6d1ed5d-2cb9-4cee-ab6d-4425ab35a53d,41,3,Viento esquivo,Aura I,Trébol,Trébol,3150,0
8029452a-2e05-47d6-af12-56e0119b949e,89ad5a3a-b615-4b5c-935b-4558b5a3b498,50,3,Suerte,Onda expansiva,Imán II,Suerte,2555,0
80361fbd-dc6d-44c1-a978-b3c202ea9248,eec8103b-bda3-4b52-8ef4-9a1612e30394,44,2,Venganza letal,Corazón de hierro,Flecha extra,Flecha extra,5783,0
804888af-9d05-4caf-a4f4-da8ff6e8437c,dc71cb76-5231-40eb-9cb1-dd33e312d796,310,5,Vampirismo III,Singularidad,Suerte menor,Singularidad,18976,0
804b0517-91af-452d-ac02-77f9eb63353a,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,89,2,Imán I,Vampirismo I,Regeneración II,Regeneración II,7691,0
8079496f-66d6-4d87-a115-5a1c8ba9d1ca,e509480d-9abc-448c-99a2-b370493a7de2,35,1,Daño II,Esquiva I,Regeneración I,Esquiva I,446,0
807df532-a6e7-4009-9a6f-efbaf7fa1eea,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,262,5,Corazón de hierro,Regeneración II,Alcance I,Corazón de hierro,1983,0
80966a28-93d7-4aa2-9609-5332ab525e39,866ae6ff-f11a-48a5-80c4-82cc30f73382,85,3,Botas ligeras,Codicia,Venganza II,Codicia,2000,0
8097bfb4-d787-402d-81a1-81969e71fb8b,1a01298c-1951-4c77-a8ee-89a3dddad435,121,4,Suerte,Campo magnético,Aura I,Suerte,2933,0
809b6217-ff4d-45d1-b154-810d7ca883ee,50d353db-3226-48d3-89fd-00a80fcf618d,39,2,Cadencia II,Codicia,Furia,Furia,8246,0
809f74df-996d-4378-81d4-78a0c8b81cab,cacce394-6c33-4073-8334-66ead8905bb1,63,2,Suerte menor,Daño I,Aura II,Daño I,2823,0
80a65396-12ad-4063-84e4-adb415f7d870,e8892054-5eeb-4a73-888c-042ff814e38b,73,3,Vitalidad II,Regeneración II,Campo magnético,Campo magnético,4477,0
80ae5b84-1146-4b02-896b-9a821436f63e,cacce394-6c33-4073-8334-66ead8905bb1,249,5,Suerte menor,Aura II,Imán I,Aura II,2682,0
80c3f7b4-922e-423b-830a-acf2134cd672,9e43f054-b7f0-4a0e-ab92-f14b62b69f0f,218,5,Botas ligeras,Sabiduría,Esquiva I,Sabiduría,5264,0
80ca67eb-c51d-4cf0-a599-a554d661eafe,93bad4a3-b6cc-4716-8212-ae631efe5f35,31,2,Imán I,Infierno,Cadencia I,Infierno,2352,0
80d84d66-75d9-486c-80c9-93fab6917f3a,b7c48a10-1c42-43c1-bc58-ece266868745,178,4,Cadencia II,Venganza II,Botas veloces,Venganza II,1643,0
80da18e8-60f9-438e-8956-f0594d5b066e,36f78638-69ff-473d-91cc-cd779e015bf1,71,3,Codicia,Puntería I,Sabiduría,Sabiduría,3917,0
80da3d94-6f38-4461-be95-d265a77a0c0b,5f346316-7b98-4fed-9d5e-0aace5ac2f77,102,3,Daño II,Esquiva I,Vampirismo I,Daño II,1304,0
80f0c8b9-887f-482c-99ce-fc7734e15227,9d8bbd50-38f6-4adb-b6bd-75316bcbdefc,18,1,Esquiva I,Regeneración I,Vitalidad II,Vitalidad II,1814,0
811d7338-24de-49b8-859f-18964d275539,caf16c51-3c9d-4af3-a29b-57ac07f87506,303,5,Daño II,Onda mayor,Bastión,Onda mayor,1983,0
8122a028-8c5d-4cbd-a943-3fe5b8c372c3,202b46e4-ad32-49b1-a99e-7a43a68118f3,30,1,Daño masivo,Disparo rápido,Cadencia I,Disparo rápido,12530,0
81392841-ce28-407e-9436-e317091cc358,0973cd03-3e0c-44b3-8c9b-d623f490bb68,204,5,Alcance II,Vampirismo I,Codicia,Alcance II,2570,0
8145a34a-7ecc-413b-b1f0-4ed99b4300d3,b7927167-a7db-4e53-8ca9-c44109513a9c,13,1,Venganza III,Regeneración II,Vampirismo I,Venganza III,9982,0
81589410-06cf-45e2-a4a1-f23e6dde42ce,8d3951ff-68f5-4229-abc8-b0e014ccf3e4,123,4,Vitalidad II,Pulso I,Trébol,Pulso I,3417,0
815d4fab-69a3-4242-a960-f9be0c73a402,2c88a764-84ed-44a1-b1c1-f2448c972218,158,5,Suerte mayor,Vampirismo IV,Infierno,Suerte mayor,4494,0
8161f4cf-84f0-4945-83f9-e9ece9f75427,5ad6173a-e8c5-467c-84e4-239f7bafba3f,37,2,Infierno,Regeneración II,Daño I,Regeneración II,6808,0
81739d9c-e624-46fd-8ef5-d4fad59b461d,3f71376e-8540-44d6-8916-5cd239cd8db6,90,3,Regeneración II,Aura I,Venganza II,Venganza II,3398,0
817ee3c1-7239-406f-8a0c-8cf3b4c9054f,bd702323-3ac9-41e4-a523-36ce1e6ee464,31,2,Regeneración I,Esquiva II,Esquiva I,Esquiva II,10250,0
81842cea-25b3-497c-bdd7-89fa89524ccd,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,34,2,Vitalidad II,Vampirismo III,Daño II,Daño II,14609,0
81b83d9b-8cea-45d8-bf05-705445bee895,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,32,2,Viento esquivo,Cadencia II,Aura II,Cadencia II,3033,0
81ba176a-8fce-4937-84cc-3cc675783536,996ab3fb-c28a-4951-a2af-8850a2aaf382,98,2,Vampirismo II,Cadencia I,Vitalidad II,Vampirismo II,1183,0
81c1b733-196d-4c3f-b781-64c98f49a43f,1004050c-e64e-441a-b2d5-113a08160a55,90,2,Aura intensa,Furia,Venganza IV,Furia,4567,0
81cc4720-60ec-43bb-a92d-4a7d35de214b,f71018c8-d3bc-48d5-a035-7382d9ac5e63,57,2,Botas ligeras,Cadencia I,Cadencia II,Cadencia II,4418,0
81ddc4fc-59ad-4c80-a06e-8c365c6aa170,8c8dc550-93e5-4ed0-b7de-35848833931a,91,4,Suerte mayor,Venganza I,Campo magnético,Campo magnético,3118,0
81e9a313-23f2-4e34-9700-102c4f7837eb,288dd9db-2943-40d4-bfae-52d4a488fa95,110,3,Vampirismo II,Puntería I,Regeneración I,Puntería I,2809,0
81f01c73-b877-463c-8437-8726f890f6eb,06fe9657-81a8-498e-98e3-7a0a247229de,49,2,Suerte menor,Daño masivo,Aura I,Daño masivo,1165,0
81f9b5b6-790f-4fec-9bf6-ec2dca7035da,23740e2a-e875-442f-a84f-aba564335f30,56,2,Vitalidad II,Suerte menor,Suerte,Vitalidad II,3417,0
8200d5bc-d329-40b8-b178-77c3a079bdd1,55442d1a-09e9-40da-bd50-07067d06d202,40,2,Flecha ardiente,Venganza I,Vampirismo II,Venganza I,1049,0
820ed05d-ae3f-4780-b4f2-789d292c3cf4,4051b7aa-e01a-4aa7-9892-f783d98cb3c2,37,1,Cadencia I,Venganza IV,Daño I,Daño I,1078,0
8210eaf4-d25b-4279-94c1-2ebf511d8734,12b80902-760c-44ca-ad02-905a58cf4b1e,26,2,Suerte,Venganza II,Imán II,Venganza II,1740,0
8211301c-70c4-44ad-91e4-054b97f8b2de,e7a3224f-83fb-4c12-8455-7055cd163174,251,5,Regeneración II,Alcance II,Suerte menor,Regeneración II,2182,0
821997dd-39b2-4483-8dcb-c057b48cdbd1,d7c646c1-4ab1-4f92-87f1-1a441d2a214e,86,3,Esquiva I,Alcance II,Puntería I,Alcance II,3882,0
822dfabe-e0ee-4554-a37d-2e5d7470f60c,7977afbe-8e55-42c2-93d8-26664e97cf4e,280,5,Daño masivo,Sabiduría,Vampirismo II,Daño masivo,2233,0
8247e314-1831-44e3-bd0a-6a00afb59498,1dce3196-e3f5-479c-9b38-f50703b0e15d,127,5,Furia,Regeneración legendaria,Bastión,Furia,1878,0
8253fb04-6364-48dc-9024-b8ce6baa902c,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,29,2,Regeneración I,Venganza II,Vampirismo I,Venganza II,2151,0
8262bc13-5fca-4cbf-afb0-de885723d6ec,6f344d23-060f-487f-9a19-960432103187,107,4,Botas veloces,Vampirismo II,Vampirismo I,Botas veloces,2227,0
8263ef07-2198-41e5-bdf6-22f050ecf2d3,e8e70be3-66e8-4abd-8157-b58ad3ccc5e4,47,2,Aura intensa,Vampirismo II,Aura I,Aura intensa,11829,0
8273e218-87a0-4414-8299-7361b2fd03ea,eb6ae233-5b63-4bfa-b563-5d9dab5e9da8,172,5,Codicia,Botas veloces,Imán I,Botas veloces,2178,0
82843062-d46d-4471-a18a-97f362b51ab5,dd46af74-5e44-481c-961c-44a1df094eb7,46,2,Botas veloces,Trébol,Reflejos felinos,Trébol,3869,0
82862d8d-23c7-4c4a-aba1-8b10bc5e3ae6,caf16c51-3c9d-4af3-a29b-57ac07f87506,92,2,Suerte menor,Codicia,Venganza I,Codicia,2466,0
82915b95-7b33-4c97-b3ff-085c9bdefcbe,7977afbe-8e55-42c2-93d8-26664e97cf4e,103,4,Imán II,Aura I,Botas veloces,Botas veloces,2167,0
82a211bd-0414-4364-a0fe-dd89f2b37cdc,8049f7ab-ed9a-40c6-ac11-bb00a01272eb,56,2,Alcance I,Pulso II,Regeneración I,Pulso II,2617,0
82a97845-d860-47da-96d0-13e02654b49b,12b80902-760c-44ca-ad02-905a58cf4b1e,26,2,Botas ligeras,Aura II,Vitalidad II,Aura II,1400,0
82aead81-1616-4701-aa5e-562ae5211e13,e7a3224f-83fb-4c12-8455-7055cd163174,17,1,Botas ligeras,Daño I,Cadencia I,Cadencia I,6167,0
82b8ec3f-2e67-496d-b4bf-2adc411e8c87,9d8bbd50-38f6-4adb-b6bd-75316bcbdefc,41,2,Botas ligeras,Cadencia I,Daño masivo,Daño masivo,5801,0
82c313c8-3de2-4f55-9a3c-f07672fc6b2d,09726140-1472-4f52-8046-609564f04c30,143,5,Cadencia I,Suerte menor,Esquiva I,Cadencia I,1663,0
82d30827-6a1d-43f8-af4b-0393988c323a,89ad5a3a-b615-4b5c-935b-4558b5a3b498,39,2,Aura II,Campo magnético,Sed de sangre,Aura II,2123,0
82f737bf-e2a7-41f1-a44f-2f1a7ac24a97,9cd9cb7a-588c-4e2b-be05-e8bb79f9757f,61,3,Botas ligeras,Rebote,Lluvia de flechas,Lluvia de flechas,4035,0
82fc8231-a629-4e45-8925-a0528d09f84b,547c202d-b1b3-4c60-99a5-8ea4b22b788b,28,2,Bastión,Lluvia de flechas,Aura I,Lluvia de flechas,1650,0
83209973-0d15-4429-a6b2-4885ecfcfa74,b7c48a10-1c42-43c1-bc58-ece266868745,340,5,Lluvia de flechas,Aura II,Aura divina,Aura divina,1167,0
83300ff5-e3fc-422e-a276-7102a5674407,c2df6f2d-07f9-4a83-8136-fc23784b3bfd,61,3,Regeneración I,Imán II,Pulso I,Imán II,790,0
833c3692-e0a6-4f7d-b302-a09e3cf9ad34,af37841a-5da4-4b27-b085-5b56eaba9bf3,166,5,Puntería II,Alcance II,Codicia,Puntería II,10566,0
8344a981-ad94-46dd-915f-c21a77677faa,634e38f9-b18e-4f50-9032-7a9cd74c0cb3,41,2,Venganza I,Cadencia II,Cadencia I,Cadencia II,4069,0
8351f2bb-4f1c-4f38-91f0-fb566e9d9089,4548f910-9a55-4100-961c-f382f4bb860c,263,5,Regeneración I,Cadencia II,Corazón de hierro,Cadencia II,3668,0
83599b01-22e0-4d04-8145-dd4d6037458f,3f71376e-8540-44d6-8916-5cd239cd8db6,136,4,Rebote,Cadencia I,Intangible,Rebote,4084,0
835af342-74ec-4e52-b388-aee02ff232e8,c898d806-a716-4325-b001-6d08c47b92e2,38,2,Flecha extra,Daño II,Vitalidad II,Daño II,2663,0
835b7d6c-ae83-42f8-b9e8-35a6a12f5b4c,6683724d-4b30-470e-b677-f0abfa3ca6d2,101,2,Pulso I,Codicia,Venganza II,Venganza II,22810,0
835e8ec8-57d2-4c8b-9d87-3da5d2cee9e5,288dd9db-2943-40d4-bfae-52d4a488fa95,65,2,Regeneración I,Vitalidad II,Vampirismo I,Vitalidad II,5889,0
836ab226-94db-4304-b333-4a66317515bc,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,199,5,Vampirismo IV,Cadencia II,Vitalidad II,Vampirismo IV,1255,0
836ade90-f1b3-423d-b9fe-7a85e0683e25,5f346316-7b98-4fed-9d5e-0aace5ac2f77,109,3,Esquiva II,Cadencia I,Suerte menor,Esquiva II,1511,0
836f104b-8453-41af-a476-335cd0d6eeb2,2c88a764-84ed-44a1-b1c1-f2448c972218,19,1,Esquiva I,Venganza I,Botas ligeras,Venganza I,7398,0
839c6ad1-2555-458a-bee5-f0cdb6b47ecd,c2df6f2d-07f9-4a83-8136-fc23784b3bfd,25,2,Esquiva II,Esquiva I,Rebote,Rebote,1581,0
839f0cad-a9bb-4f6e-b036-a94463d5bf5d,51e201a5-8671-4003-b7bf-2453a27f8181,113,4,Reflejos felinos,Vampirismo IV,Alcance II,Vampirismo IV,1331,0
83a52cdf-f2ae-4bd1-a0de-9a10171f11a6,67c16107-bd12-4c96-ac7e-51da750aa2c3,84,2,Botas veloces,Aura intensa,Esquiva I,Botas veloces,3849,0
83bbd0a5-4a55-4fd5-94bf-ebb7b340c6ec,2104ffd8-6435-4041-9c45-5c1f205b0976,178,4,Regeneración II,Venganza II,Daño II,Venganza II,17440,0
83d67dfe-8287-45b4-ad94-de7fd31dda05,a8d1c687-19dd-45e2-9790-065afb18364c,55,2,Aura II,Furia,Imán I,Furia,2558,0
83e2c57e-aa8a-4f7a-a11b-83722fd50668,7c364856-4292-498d-ab1a-e6d80a700e44,89,3,Venganza I,Aura I,Vampirismo II,Vampirismo II,10516,0
83f1fb59-87dd-4efd-8b19-a723abbdc852,32f853da-62d8-4f61-8ed7-32f77c52f2c5,168,5,Daño II,Puntería I,Fortuna legendaria,Fortuna legendaria,1465,0
83f6737a-210a-463a-9205-c62b707335d3,5301e41a-4687-4d81-abd5-9103dd9d50e5,99,4,Suerte mayor,Ráfaga infinita,Daño I,Ráfaga infinita,984,0
83fe9b90-9595-4d5a-875d-078177fa01f2,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,184,5,Suerte mayor,Disparo rápido,Botas veloces,Disparo rápido,4599,0
8400322b-7c77-4176-a9f6-3027607b684f,5301e41a-4687-4d81-abd5-9103dd9d50e5,54,2,Cadencia II,Daño I,Venganza III,Venganza III,7990,0
84283f1c-2709-4853-bfa3-f3e9d2c86435,7cbc6bac-31b7-4341-8e27-9e0e39ea6ad5,37,2,Imán II,Esquiva II,Cadencia II,Cadencia II,4041,0
8431a536-67b9-4a47-a786-09ed274c847d,f106d89b-85f7-40bb-9334-c29f021612d0,107,4,Trébol,Venganza II,Botas ligeras,Trébol,1588,0
843f543a-fd63-400d-a586-ed8f53a95389,3df9d1c6-fd5e-4041-ba8b-7a31b3d49eb4,43,2,Cadencia I,Esquiva I,Codicia,Cadencia I,4350,0
84440e6b-1399-4fa2-a875-6d68fe385e0b,c898d806-a716-4325-b001-6d08c47b92e2,32,1,Codicia,Imán I,Aura I,Codicia,5654,0
844e3035-c69c-4fbf-a7b3-911ab9221f73,5301e41a-4687-4d81-abd5-9103dd9d50e5,112,4,Lluvia de flechas,Trébol,Tormenta de área,Trébol,1288,0
84527a58-7595-40a5-8edf-f2398c05782d,02f1bdb0-befd-484c-bafd-e0885d364786,274,5,Codicia,Daño II,Regeneración II,Codicia,3906,0
84661c5d-0a60-4ea3-97df-a98cec8d8875,035e4ae5-9b01-49a1-80bb-bfd33381c569,58,2,Botas ligeras,Furia,Regeneración III,Furia,1267,0
84667b70-2d4c-416a-b7a9-9ff90fd10759,e5f697dc-6c6a-44a9-b2d4-33a751744ed0,46,2,Daño I,Esquiva I,Cadencia II,Cadencia II,1134,0
8467ee6c-ac0f-4899-b1e7-0b9ad7804078,81897b06-fd81-4935-9f3e-1c168deb59e9,130,4,Cadencia I,Imán II,Vampirismo I,Vampirismo I,2946,0
84722565-e02a-4cb1-98cc-3f90d569525b,3b58d74b-cc08-487e-9868-de651ad91a67,159,5,Furia,Vampirismo I,Regeneración II,Furia,1483,0
8478dfd4-6a8f-4ff2-a57d-d44da0935f5d,6ed179b4-89b7-43c6-822a-653ff5ce4b9d,56,3,Cadencia I,Esquiva I,Daño I,Cadencia I,2289,0
847c2f5f-de2e-4671-bced-1713c7130099,c3d2f2ab-c4ef-4536-8eb3-12b6f72ca721,75,3,Trébol,Venganza II,Codicia,Codicia,2490,0
848f3c4b-74fa-4b37-80af-b3c907328fcc,e772dbc8-d74c-4d97-9993-ee6e996bbf89,100,4,Botas ligeras,Regeneración I,Imán I,Botas ligeras,1133,0
84a1f7cd-3a8c-4910-b743-eb740b136894,aa655d65-e325-4f24-aa9d-7f7fc515f2aa,57,3,Singularidad,Aura legendaria,Vampirismo IV,Singularidad,3730,0
84aa9f10-ee8d-4250-b571-394d14bc86ca,39139dd7-19b0-4fa3-9fb3-94f2cdf42553,162,4,Aura II,Tormenta de área,Vampirismo III,Tormenta de área,2907,0
84c9cfd5-873d-4ca3-b7cb-36189ee05961,7031b138-ad7f-4da4-a7d4-d8b5e3ecd4df,40,2,Vitalidad II,Cadencia I,Botas veloces,Vitalidad II,1266,0
84d60f3f-e8bf-4cea-bee7-b207c39b7525,aa655d65-e325-4f24-aa9d-7f7fc515f2aa,53,3,Vitalidad legendaria,Vampirismo II,Aura legendaria,Vitalidad legendaria,5654,0
84e22e17-9de9-452c-9f25-d848cba18924,40670b81-b267-43df-9a3a-56f504bf6354,24,2,Imán I,Cadencia I,Aura I,Cadencia I,2126,0
84e380b1-a96e-4536-866f-db9725813243,0acd8809-8a3f-44e8-8ec9-03fb2ebfa02b,94,3,Venganza III,Cadencia I,Imán I,Venganza III,1258,0
84e55b1d-f812-413e-b7e8-0444fa792866,6d229162-2e07-41e4-bc92-6ad11ae33970,168,5,Imán I,Cadencia I,Vitalidad II,Cadencia I,2360,0
84eb951e-9685-4b20-92d4-ed6fbd050b69,9face13f-c901-4cc0-9f9a-dd9efc6d4887,51,2,Suerte,Daño masivo,Daño II,Daño masivo,1883,0
84ed867f-dc5e-480a-a7b0-1d70f7ac3f6d,8c8dc550-93e5-4ed0-b7de-35848833931a,26,2,Vampirismo I,Regeneración I,Corazón de hierro,Corazón de hierro,2187,0
852c04b9-a4d4-4980-b467-1f45f6b1613d,1a01298c-1951-4c77-a8ee-89a3dddad435,132,4,Alcance II,Vitalidad legendaria,Imán II,Vitalidad legendaria,2100,0
8553a965-a098-4fe9-908a-42b11bc7c719,fa29c145-da90-4e54-ab17-34b98261236e,63,2,Ráfaga infinita,Daño II,Venganza I,Ráfaga infinita,1532,0
8553cf0a-4563-4f1b-bb75-8bef7a78d8b6,0c266f69-0927-4d71-b084-d2a9b2ea6880,150,5,Codicia,Alcance II,Vampirismo II,Alcance II,2050,0
855ee0c4-8508-411f-8e5c-a2c17ec603ca,06c446fe-5a73-4930-97bd-9c7179f97dad,73,3,Suerte menor,Aura II,Puntería I,Aura II,1946,0
856f0da1-2259-4a7e-89c0-0858647e57ac,4548f910-9a55-4100-961c-f382f4bb860c,128,3,Ráfaga infinita,Venganza I,Suerte menor,Ráfaga infinita,4913,0
8597266f-f857-4f96-9cd6-882dc58f110f,42f13b81-8a0e-4acd-8ce8-8270f40d08b1,251,5,Pulso I,Aura I,Cadencia II,Cadencia II,1103,0
85b1df6f-7aaf-419b-b60d-40676cc12672,621165b4-b72a-4b51-aca8-8901fdd12de6,63,3,Trébol,Aura II,Vampirismo IV,Trébol,20561,0
85bdd6a7-f314-4406-95a4-b4aed20be597,b7927167-a7db-4e53-8ca9-c44109513a9c,194,4,Venganza letal,Flecha ardiente,Infierno,Venganza letal,17343,0
85f377bf-053e-4070-9015-e390c08ef94c,2303b01f-fa08-4f77-bc3a-7a0d5f6d678b,59,3,Lluvia de flechas,Imán I,Regeneración I,Lluvia de flechas,1839,0
8604937b-084b-4944-99c6-43fce49ee04d,02f1bdb0-befd-484c-bafd-e0885d364786,13,1,Venganza I,Sabiduría,Suerte menor,Sabiduría,13631,0
8605c723-4279-40ef-9f9d-4000483d282d,6f7225e5-b6d0-4c5c-aa6a-bbe232c5997d,207,5,Regeneración IV,Flecha extra,Suerte menor,Regeneración IV,4374,0
86208950-752e-423d-ad30-ca4be8cb52cf,3b58d74b-cc08-487e-9868-de651ad91a67,102,4,Venganza III,Daño II,Llama eterna,Llama eterna,1184,0
862606de-51af-43af-b72f-ff15080cb5ac,cf52f8cf-aaac-444a-9853-d4fbc5494dd9,63,2,Flecha ardiente,Vitalidad II,Disparo rápido,Flecha ardiente,23435,0
862ced4b-d400-45ea-b73c-29701ba81503,a8d1c687-19dd-45e2-9790-065afb18364c,107,4,Venganza III,Regeneración legendaria,Puntería I,Puntería I,3410,0
8647f37c-9fe3-4336-a1a0-b56d1c59736e,0973cd03-3e0c-44b3-8c9b-d623f490bb68,41,2,Ojo certero,Regeneración II,Aura I,Ojo certero,3531,0
864cbdc7-d5d7-4c13-98bd-07eae666df9a,b1420e15-afa5-4ddf-add1-b8a2145496f0,111,3,Vampirismo III,Campo magnético,Esquiva II,Campo magnético,3199,0
864e23ee-fda6-485c-a562-46251493b31b,858e8d70-6151-46c8-ae86-08a6672d77f6,180,5,Daño I,Botas ligeras,Vampirismo III,Vampirismo III,9999,0
865d348c-aef8-4f07-8183-3c0acc5a1163,cebb591f-f29d-4a40-a655-6e05d5f87ad2,48,2,Cadencia I,Venganza I,Esquiva II,Esquiva II,1608,0
86668730-804e-4c61-98e4-133a73ecbd0a,93bad4a3-b6cc-4716-8212-ae631efe5f35,36,2,Venganza II,Aura I,Disparo rápido,Disparo rápido,1800,0
866697a6-d644-462e-bc8a-74cb91461725,89ad5a3a-b615-4b5c-935b-4558b5a3b498,61,3,Reflejos felinos,Vampirismo IV,Llama eterna,Reflejos felinos,2457,0
866eaca3-6f4a-4fc1-b49e-f0f5c4bad4b7,caf16c51-3c9d-4af3-a29b-57ac07f87506,272,5,Suerte menor,Imán I,Puntería I,Puntería I,1049,0
8680f0a0-b0f0-435b-b184-5276a7c25117,caf16c51-3c9d-4af3-a29b-57ac07f87506,148,4,Disparo rápido,Flecha extra,Cadencia I,Flecha extra,4932,0
86aef6b9-a8c0-4917-b37a-e7357fe070e6,a87a8604-d3a5-44e7-935f-4c2dc8365229,156,4,Pulso legendario,Sed de sangre,Llama eterna,Pulso legendario,1585,0
86b38ab3-560b-4b8f-b2c4-6f6bb9532b6e,0c266f69-0927-4d71-b084-d2a9b2ea6880,117,4,Trébol,Esquiva I,Regeneración I,Trébol,10043,0
86cfc70c-bff5-4139-9f57-c7d98abb1e64,bd717d47-60ae-4fdb-a0cb-1c515c1c3f27,229,5,Alcance I,Daño I,Regeneración I,Regeneración I,2041,0
86d74b1c-b363-47c8-980b-a3398436adf4,202b46e4-ad32-49b1-a99e-7a43a68118f3,62,3,Regeneración IV,Daño II,Esquiva I,Daño II,5253,0
86de2122-c537-4e8b-a3b7-dee5858aa963,0973cd03-3e0c-44b3-8c9b-d623f490bb68,159,5,Vampirismo I,Pulso I,Regeneración I,Pulso I,3114,0
86ed0c2e-44c5-455d-8bb4-c0ec79200ede,613255d8-47d3-42be-8925-4e006c72eb2f,43,2,Pulso I,Esquiva I,Imán I,Esquiva I,2630,0
86ed1593-d9cb-4fd2-a393-fb8c579d878e,1dce3196-e3f5-479c-9b38-f50703b0e15d,68,3,Aura II,Botas veloces,Venganza I,Botas veloces,1965,0
86f8011f-17ed-4ef3-93af-6574038512d6,9587088e-2b70-400c-959b-ed89dcdcc02a,75,4,Esquiva I,Botas veloces,Campo magnético,Campo magnético,2700,0
870010b4-24ca-4a97-b0e5-4a6d6ee68ae4,8c8dc550-93e5-4ed0-b7de-35848833931a,180,5,Vampirismo I,Onda mayor,Onda expansiva,Onda mayor,4274,0
871ce01a-8355-4b35-bf9b-538d5d13872c,02f1bdb0-befd-484c-bafd-e0885d364786,259,5,Daño I,Venganza IV,Botas ligeras,Botas ligeras,3958,0
873486ea-34e6-4f01-97bb-27acdd15b624,b329c955-b2ea-4ee5-a9a9-c23be8ef1b97,36,2,Aura I,Suerte menor,Cadencia II,Cadencia II,2797,0
873e78d8-8681-4874-b506-70257b036788,87f2ad84-6a6c-45fd-8769-fbb8127db460,60,2,Codicia,Daño I,Vitalidad II,Codicia,11201,0
87416017-42dd-4553-b51a-35df0b8c9761,7977afbe-8e55-42c2-93d8-26664e97cf4e,65,3,Imán I,Codicia,Vitalidad II,Vitalidad II,2601,0
8743f3a6-d0ab-4ca5-951a-ebcd755857b1,262290b4-7470-4bf4-b2bf-279c0874fdc2,95,3,Regeneración I,Suerte menor,Aura II,Suerte menor,7743,0
8743fd33-22ed-4696-b5b4-2de4869488c2,c26f96e0-4ce9-4a54-9f0d-d845d54f3f5e,272,5,Disparo rápido,Vampirismo II,Furia,Furia,1976,0
87448b29-7ff7-4c55-9fe4-d144def8d525,81b98eed-3c9b-4dac-a7cf-101b8d758192,16,1,Codicia,Aura I,Venganza II,Venganza II,3999,0
